,X,Season_playerid,PA,X1B,X2B,HR,R,RBI,BB,IBB,SO,GDP,SB,CS,AVG,BB.,K.,BB.K,OBP,SLG,ISO,BABIP,wRC,WAR,Spd,wRC.,WPA,SAC 
7090,7090,1960 _ 1007714,-1.656865108,-0.349170006,0.261337811,-0.800870078,-1.601020757,-0.677295215,-0.140053104,-0.31777949,1.07490648,-3.044280202,-0.685337836,1.174148794,-0.900220962,8.70%,8.10%,0.629690084,-0.558480007,-1.089276127,-0.884690415,-1.325280514,-1.288626663,-0.191866501,-1.213701844,-0.927133723,NA,1.837030146
7091,7091,1987 _ 1012244,0.186266648,-1.464353905,-0.45600482,1.485616101,-0.279620621,0.377041188,-1.186947906,-0.281644704,-2.428717558,1.816744024,-0.496670553,0.94328003,-1.480313262,5.00%,27.00%,-1.200679719,-2.010480262,0.257534482,0.963148787,-1.001530176,-0.603434965,-1.620405243,-0.235921819,-1.046371672,-0.525450112,-0.464916087
7092,7092,1972 _ 1013003,0.31289402,1.224287493,-0.774136469,-1.270616499,-1.697747859,-1.176164957,-1.069488567,-0.860984911,0.875657878,-0.286668904,-0.653461358,0.263993091,-0.030082512,5.40%,9.10%,-0.357475652,-0.777649856,-1.089276127,-1.286394589,0.034470907,-0.77473289,0.141459206,-0.541478077,-0.489927909,NA,1.457346231
7093,7093,1962 _ 1005075,1.705795118,1.903355381,0.219597014,-1.483189834,-0.917929139,-0.971101905,-1.403682149,-0.886921741,1.004734786,0.081369875,-0.749801406,0.977766651,0.622521326,4.30%,8.40%,-0.542569228,-0.585876238,-1.021935596,-1.479212593,0.584846482,-0.218014635,-0.096630584,-0.724811831,-1.046371672,NA,0.269714352
7094,7094,2014 _ 3787,-0.221754886,0.427288902,0.57152441,-0.848175914,-1.462208202,-0.334021693,-0.57482552,-0.041899887,-1.002289612,-2.096444392,-0.236084927,-0.037321254,-0.283872893,7.20%,19.30%,-0.830492568,-0.613272469,-0.846850217,-0.884690415,0.843846753,-0.817557371,-0.620428123,-0.602589328,-0.489927909,-0.29088662,-0.629610328
7095,7095,1960 _ 1009473,-0.7704735,-0.150084141,-0.200760081,-0.791395375,-0.726043846,-1.28071016,-0.112002481,-0.618239693,0.028797893,-1.541068397,-0.448974044,-0.123696633,-0.755197887,8.80%,13.70%,-0.275211841,-0.695461163,-0.994999384,-0.852554081,-0.483529634,-1.031679777,-1.287079536,-0.480366825,-1.086117655,NA,3.389083591
7096,7096,2018 _ 4922,0.81940351,0.254220775,-0.296878993,-0.760694398,-0.05160824,-0.749354177,-0.500847904,-0.871316772,0.154784771,1.312047519,1.121745941,-1.837639169,-0.428895968,7.40%,13.00%,-0.419173511,-0.585876238,-0.76604158,-0.707940578,-0.19215433,-0.303663598,-0.001394668,1.108525715,-0.847641756,-0.501016415,-0.146595492
7097,7097,2018 _ 9776,-0.010709265,-1.47876574,0.182678933,0.102581377,-0.790519902,0.141863552,0.235776187,-0.85373599,-0.882442412,1.404465453,-0.330687451,0.937902056,-1.697847875,10.00%,18.60%,-0.480871369,-0.85983855,-0.644828626,-0.033077565,-1.325280514,-0.603434965,-0.382338333,-0.235921819,-0.887387739,-1.800889101,-0.882215319
7098,7098,2016 _ 4727,0.341033436,0.138015036,-0.513901381,-0.805875994,-0.569513652,-0.83105816,-0.15487352,-0.861590079,0.082945686,0.296034984,0.627390754,-0.640346921,-0.501407506,8.60%,13.40%,-0.275211841,-0.448895082,-0.846850217,-0.788281413,-0.127404262,-0.517786003,-0.572810165,0.864080709,-0.847641756,-0.271339662,-0.272989362
7099,7099,2017 _ 6547,-0.615706712,-0.513707536,-0.119435076,-0.180955005,-1.418565062,-0.432205024,-0.007041196,1.703279307,-0.352292102,-1.033967678,-0.880346877,0.156340266,-0.791453656,9.10%,15.80%,-0.398607558,-0.558480007,-0.415870822,-0.145554734,-0.483529634,-0.817557371,-0.668046081,-0.847034334,-0.887387739,-1.04833123,-1.29558737
7100,7100,2010 _ 6387,0.045569567,0.461787204,-0.261990443,-1.451716106,0.497623809,-1.56475823,0.169199581,-0.073571866,-0.767885751,1.213040071,3.17584117,-1.642068522,-0.428895968,9.80%,18.00%,-0.480871369,-0.147536538,-1.223957187,-1.286394589,0.973346888,-0.77473289,0.712874703,2.147416991,-0.887387739,0.569179518,0.001712967
7101,7101,2009 _ 24,-1.150355618,-0.190988792,0.308303167,0.599097872,-1.132728168,0.941843423,-1.918256047,-0.368499535,0.146158017,-0.824228575,-0.880346877,1.174148794,-0.428895968,2.50%,13.10%,-1.200679719,-1.681725487,0.068980997,0.272217607,-1.066280243,-1.16015322,-1.239461578,-1.641480605,-1.006625689,-0.657392076,1.069106058
7102,7102,1976 _ 1008289,1.241494752,-0.722327853,-1.058865156,-0.54549249,-0.706916227,0.496754705,0.782878267,0.148692465,0.608251955,0.317668365,-0.675163451,0.968374461,-1.625336337,11.90%,10.60%,0.711953896,-0.668064931,-1.277829612,-0.820417747,-1.908031123,-0.517786003,-0.572810165,-0.66370058,-0.688657824,-0.481469457,0.562705833
7103,7103,1982 _ 1000305,-0.334312551,-1.244109192,-0.97545526,1.181361864,-1.118204676,0.945507797,-0.994469627,-0.027941376,-1.531894832,-0.500576732,-0.717052109,0.682853674,-1.589080568,5.70%,22.10%,-1.056718049,-1.955687799,-0.052231958,0.641785447,-1.584280785,-0.903206333,-0.287102417,-1.091479341,-0.728403807,-0.784447301,0.084847812
7104,7104,1984 _ 87,1.635446578,1.85974448,-1.16384489,-1.400819449,-0.536455895,-0.264654387,-0.914013115,-0.885783296,0.813457843,-1.102741385,0.368471465,-0.803348277,0.332475176,6.00%,9.50%,-0.295777794,-0.42149885,-1.197020975,-1.575621595,0.358221246,-0.260839116,-0.382338333,0.558524451,-0.927133723,-1.351309074,0.283974122
7105,7105,2013 _ 11846,-1.319192115,-0.057261899,-0.260616878,-0.725896564,0.12315362,-0.638324246,-1.051327675,-1.050402363,-1.222337209,0.986180485,2.463981397,-1.341320905,-0.610174812,5.50%,20.50%,-1.036152096,-0.914631013,-0.69870105,-0.563327076,0.64959655,-1.202977701,-0.001394668,2.269639494,-0.966879706,-0.906615787,2.196123462
7106,7106,1985 _ 1000599,0.087778691,0.545912582,-0.140339577,-1.164830028,-1.256990017,-0.758136987,0.013321203,-0.467195997,1.044220105,-0.35740044,-0.337015767,0.006514833,-0.3926402,9.20%,8.20%,0.711953896,-0.284517694,-1.264361506,-1.33459909,-0.483529634,-0.689083928,-0.668046081,-0.969256838,-0.966879706,-2.108753684,1.76385163
7107,7107,2013 _ 9777,-1.234773866,0.079636578,1.012731296,-0.509635475,-1.32871054,-0.50862146,-1.349850351,-0.820448102,-0.026091736,-1.328022685,-0.696719687,1.174148794,-0.356384431,4.50%,14.00%,-0.933322332,-1.243385787,-0.429338928,-0.354440905,-0.095029228,-1.16015322,-0.525192207,-0.358144322,-1.364339536,-0.916389265,-0.730596116
7108,7108,2016 _ 13777,-0.545358172,0.497077527,0.598139357,-0.193953268,-0.484123986,-0.115279765,-1.410824319,-0.210640444,-0.490712459,-1.429034355,-0.628878735,0.669764106,-0.138849818,4.30%,16.50%,-1.056718049,-0.969423475,-0.415870822,-0.43478174,0.293471178,-0.817557371,-1.096607704,-0.969256838,-0.847641756,0.060958619,-1.77798854
7109,7109,2014 _ 9272,-1.080007078,-2.781489966,-1.177731819,1.244416433,-0.133373612,0.481933032,0.651769706,0.975823183,-3.531673569,1.94475226,-0.700567114,0.903702528,-2.930544012,11.40%,33.00%,-0.871624473,-1.270782019,-0.442807034,0.78639895,-1.843281056,-1.074504258,-0.95375383,-1.091479341,-0.688657824,-0.041662909,-0.239817952
7110,7110,1985 _ 1010727,0.706845846,0.597894396,0.522466837,-1.018262412,-1.016852087,-0.338057347,-0.607069902,0.762427241,1.884819365,0.379980468,0.060601654,-0.785757045,-0.102594049,7.10%,3.70%,2.357230123,-0.585876238,-0.833382111,-0.948963083,-0.807279973,-0.517786003,-1.096607704,-0.174810568,-0.728403807,-0.584090985,0.492700403
7111,7111,1981 _ 1009167,-1.881980437,1.111963978,-0.50352656,-1.519911748,0.230493944,-1.234998523,-1.038736122,-0.040175951,-0.439023443,2.145148654,3.052335445,-3.073244488,-0.030082512,5.60%,16.20%,-0.892190426,-0.750253625,-1.00846749,-1.206053754,1.005721922,-1.459924588,-0.858517914,2.5140845,-0.887387739,-0.686712513,-0.340061975
7112,7112,1997 _ 1012356,-0.55942788,-1.611781321,0.605877764,-0.191372118,-0.62487112,-0.94250567,-0.025765909,-1.050402363,-0.792484977,0.269474426,-0.880346877,0.921507709,-1.770359412,9.10%,18.10%,-0.563135181,-1.106404631,-0.69870105,-0.049145732,-1.260530446,-0.988855295,-1.477551369,-0.785923083,-1.245101587,-1.126519061,-1.538504685
7113,7113,1987 _ 1010870,-0.249894302,0.508802091,0.730899463,-1.544670523,-0.083405885,-1.644012698,-0.715624818,-1.050402363,1.488652249,0.760047089,3.968165574,-3.688326881,-0.066338281,6.70%,5.80%,0.773651754,-0.585876238,-0.900722641,-1.061440252,-0.289279431,-0.77473289,-0.334720375,2.208528243,-1.165609621,-1.053217969,1.218020097
7114,7114,2015 _ 4467,-1.06593737,-1.787947295,0.101487229,0.462601614,-1.579587847,-0.258092884,0.043562851,-0.151569738,-2.640595045,-0.331927866,-0.880346877,0.904216685,-1.84287095,9.30%,28.10%,-0.912756379,-1.161197094,-0.402402716,0.336490275,-0.4511546,-1.031679777,-1.19184362,-1.397035598,-0.728403807,-1.341535595,-1.010365385
7115,7115,2014 _ 4082,0.552079057,0.872597487,0.200650239,-1.007514726,-0.288031915,-0.373238223,-1.021272956,-0.312826761,0.776146558,0.5321901,0.297617251,-0.819390375,0.042429026,5.60%,9.70%,-0.398607558,-0.695461163,-0.779509686,-0.96503125,-0.062654194,-0.560610484,0.617638787,0.436301948,-0.410435943,-0.266452923,0.531666984
7116,7116,2007 _ 1275,-1.220704158,0.68055444,1.33136626,-0.398567194,-1.254979307,0.074076883,-2.134836858,-0.820894615,-0.883398973,-1.320781613,-0.697076244,0.622753494,0.151196332,1.70%,18.60%,-1.406339247,-1.435159406,-0.227317337,-0.338372738,0.908596821,-1.16015322,-0.668046081,-0.724811831,-1.165609621,-1.444157123,-0.993969551
7117,7117,2005 _ 454,-0.868961457,-0.725149507,-0.154740455,0.08388769,-0.821817862,0.326052097,-0.825519171,-1.050402363,-0.072626042,0.84817929,-0.530775115,-0.403454425,-0.900220962,6.30%,14.30%,-0.686530898,-1.243385787,-0.335062186,-0.000941232,-1.131030311,-1.031679777,-0.334720375,-0.541478077,-1.086117655,-1.287781461,3.456064156
7118,7118,2005 _ 639,0.67870643,-0.568395802,0.92529376,0.060620134,-0.874433452,0.391161244,-0.955089472,0.040642161,-0.50861259,-0.363463143,-0.662536779,0.955711425,-0.791453656,5.80%,16.60%,-0.871624473,-1.188593325,-0.321594079,-0.033077565,-0.580654736,-0.560610484,-0.239484459,-0.969256838,-0.847641756,-0.774673822,-0.949742839
7119,7119,2001 _ 993,0.988240007,0.77098188,-0.986758541,-0.776477701,-0.083405885,-1.122584388,-0.753177705,-0.346851826,1.244220526,-0.807772667,0.032597234,-1.783857241,-0.3926402,6.50%,7.10%,0.300634839,-0.311913926,-1.062339914,-1.093576586,-0.774904939,-0.38931256,-1.239461578,-0.174810568,-1.165609621,-0.838201435,-1.377423283
7120,7120,2001 _ 565,-0.221754886,0.247877964,-0.86926555,-0.649080049,1.33120948,-1.555671578,-0.378345735,-1.050402363,-1.097021967,0.970083227,0.086046049,-1.491085313,-0.501407506,7.80%,19.80%,-0.768794709,-0.558480007,-0.873786429,-0.820417747,0.584846482,-0.77473289,-0.906135872,0.619635703,-1.28484757,-1.537005172,3.274875593
7121,7121,1968 _ 1002103,0.763124678,-0.242767193,-0.404522935,-0.221752339,-0.787219611,-0.230164263,-0.751088254,1.291906131,-0.141996598,0.027063656,-0.304832391,-0.124488002,-1.045244037,6.60%,14.60%,-0.665964945,-1.106404631,-0.792977793,-0.482986241,-0.936780108,-0.560610484,-0.572810165,-0.297033071,-0.25145201,NA,-0.957318257
7122,7122,1997 _ 1012549,-0.587567296,0.531090945,-0.283172777,-1.22788017,-1.507486126,-1.32745127,-0.016436989,0.427053764,-0.441000407,-0.807772667,0.046642528,-0.347111453,-0.3926402,9.10%,16.30%,-0.439739464,-0.311913926,-1.102744233,-1.141781087,0.584846482,-0.988855295,-0.715664039,0.191856942,-1.28484757,-1.185159934,-1.056971077
7123,7123,1973 _ 1005616,-0.249894302,1.46893734,0.297182212,-1.245003973,-2.167676173,-0.418179081,-1.060641974,1.37829264,1.900564966,0.144641203,-0.799538336,0.93102501,0.368730944,5.50%,3.60%,1.534592009,-0.585876238,-0.927658853,-1.270326422,-0.224529364,-0.903206333,-0.668046081,-1.45814685,-0.807895773,NA,0.296171285
7124,7124,1977 _ 1010823,0.256615188,-0.256208898,1.151558561,-0.045048885,-1.403521015,0.21420506,-1.755764096,-0.287844362,0.357374342,-0.883682179,-0.728114013,-0.199892719,-0.573919043,3.10%,11.90%,-1.056718049,-1.5173481,-0.335062186,-0.129486567,-0.839655007,-0.731908409,-0.858517914,-1.274813095,-1.046371672,-1.067878187,-0.258424854
7125,7125,1970 _ 1005387,1.128937088,-0.199684806,-1.522480001,-1.559024053,-0.898861618,-1.598524399,1.371678387,-0.357167817,0.558155078,0.820204067,0.71117852,0.341396362,-1.226522881,13.90%,10.90%,1.041009141,0.126425774,-1.722277113,-1.511348927,-0.807279973,-0.432137041,-0.144248542,1.291859469,-1.006625689,NA,2.168930124
7126,7126,1987 _ 1013872,0.31289402,-0.966021044,0.578913076,-0.055302157,-0.823312623,0.14759028,-0.285301222,-0.103315102,0.015678367,-0.670640098,-0.804718371,0.491532017,-1.154011343,8.20%,13.80%,-0.378041605,-1.051612169,-0.496679459,-0.081282066,-1.228155413,-0.603434965,-0.144248542,-1.091479341,-1.046371672,-0.598751203,-0.052476662
7127,7127,1988 _ 1007886,-1.06593737,0.210813347,0.743542678,-1.090043324,-0.622031391,-0.938593675,-0.88672784,-0.825694207,0.490375331,1.034600792,-0.790627888,0.634284575,-0.283872893,6.10%,11.20%,-0.480871369,-0.914631013,-0.860318323,-0.900758582,-0.127404262,-1.074504258,-1.001371788,-0.724811831,-0.807895773,-0.276226401,3.595373543
7128,7128,1984 _ 1002592,0.467660809,0.991326755,-0.027934972,-0.634030283,-1.165777688,-0.388999638,-1.413964379,0.066414867,0.846657212,0.137211106,-0.285799628,0.726954181,-0.066338281,4.30%,9.30%,-0.645398992,-1.0790084,-0.685232944,-0.788281413,-0.321654465,-0.646259446,-1.144225662,-0.174810568,-0.76814979,-1.175386455,-1.14213062
7129,7129,1981 _ 1001243,-2.965347958,1.766370542,-0.727765973,-1.644559373,-1.680200663,-1.111162142,-0.723818502,-0.445816736,1.761423881,0.256390098,1.050791245,-1.367769436,0.223707869,6.60%,4.30%,1.555157962,-0.42149885,-1.31823393,-1.672030597,-0.062654194,-1.802520437,-0.668046081,0.558524451,-0.807895773,-0.110077261,-0.056889736
7130,7130,1986 _ 1010964,-0.19361547,-0.070871401,-0.304711117,-0.751675367,-0.404626992,-1.09331769,0.005591803,-1.050402363,0.048358799,-0.451227987,-0.318535117,-0.516140369,-0.900220962,9.20%,13.60%,-0.192948029,-0.695461163,-1.07580802,-0.884690415,-0.580654736,-0.817557371,-1.19184362,-0.358144322,-1.006625689,-0.838201435,0.282061355
7131,7131,1971 _ 1011100,0.523939641,-0.312909903,0.213017988,-0.275191101,-0.863418536,-1.613687815,-1.421625718,0.059423836,-0.127164271,-0.223575046,-0.58493412,-0.159037025,-0.863965193,4.20%,14.60%,-0.99502019,-1.599536793,-0.483211353,-0.209827402,-0.710154871,-0.689083928,-0.382338333,-0.052588064,-0.847641756,NA,-0.724859225
7132,7132,1954 _ 1002414,-0.854891749,0.820047413,-0.317450985,-1.536731114,-2.226661195,-1.2583797,-0.456429199,NA,0.924168419,-2.027669528,-0.880346877,1.174148794,-0.247617125,7.60%,8.90%,0.156673169,-0.6406687,-1.277829612,-1.414939925,-0.19215433,-1.288626663,-1.668023201,-1.152590592,-1.563069452,NA,1.704930074
7133,7133,1967 _ 1000743,0.481730517,1.145872964,0.497219519,-1.185950188,0.675537905,-1.562468372,-1.280113803,-0.864558825,1.838588742,0.329133953,-0.138331344,0.504411579,0.114940563,4.70%,3.90%,0.876481518,-0.887234781,-0.914190747,-1.141781087,-0.4511546,-0.560610484,-0.144248542,0.558524451,-0.728403807,NA,0.126585891
7134,7134,1998 _ 54,1.016379423,-0.964521175,1.259854331,-0.432851306,0.399220091,-0.557103161,-0.716063585,-1.050402363,-0.261859275,0.801439374,-0.040129882,0.542171244,-1.008988268,6.70%,15.30%,-0.686530898,-1.243385787,-0.483211353,-0.129486567,-0.710154871,-0.474961522,-1.477551369,1.047414463,-0.887387739,-0.588977724,-0.380170313
7135,7135,2004 _ 1844,-0.503149047,2.1351796,-1.513293571,-1.02616621,0.231761586,-1.007772065,-1.163049893,-1.050402363,0.833219508,-0.138778939,0.120194209,-0.581840654,0.586265557,5.10%,9.40%,-0.460305416,-0.476291313,-0.927658853,-1.366735424,0.455346347,-0.946030814,-1.42993341,0.436301948,-1.642561418,-1.287781461,1.313299523
7136,7136,1971 _ 1002100,0.664636722,-0.18226598,1.452870502,-0.745713635,0.167202673,0.142287101,-1.529069404,-0.139797662,-0.342277081,0.73981803,0.573957834,-0.794816703,-0.465151737,3.90%,15.70%,-1.077284002,-1.462555637,-0.523615671,-0.418713573,-0.030279161,-0.646259446,-0.763281997,1.291859469,-0.688657824,NA,0.295816182
7137,7137,1995 _ 652,0.059639275,0.162218616,-0.546395457,-0.489409108,0.210958452,-1.385868757,-0.405418445,-0.270227511,0.703309646,0.819624336,1.378025149,-0.934528776,-0.68268635,7.80%,10.10%,-0.007854454,-0.805046088,-0.819914005,-0.675804244,-0.936780108,-0.77473289,-0.715664039,1.108525715,-1.205355604,-1.126519061,-0.667510599
7138,7138,2002 _ 766,0.341033436,-0.421808232,2.048679355,-0.992250078,-1.038859082,-0.83105816,-0.430761269,-0.295153225,0.999297105,-0.660826137,1.004325162,-0.413534957,-0.501407506,7.70%,8.50%,0.280068886,-0.695461163,-0.76604158,-0.691872411,-0.677779837,-0.646259446,-0.572810165,0.314079445,-1.205355604,-0.96525666,1.017009933
7139,7139,1971 _ 1004250,-1.234773866,-0.806713958,0.027163689,-0.169158305,-1.247051218,-0.187211628,-1.013846984,-0.36053958,-1.75412785,-2.260310719,-0.237651711,-0.759489392,-1.299034418,5.60%,23.30%,-1.097849955,-1.489951868,-0.644828626,-0.193759235,-0.159779296,-1.245802182,-0.525192207,0.069634439,-0.648911841,NA,-0.46874801
7140,7140,1965 _ 1007049,-1.375470947,0.405930457,0.269644609,-0.834349812,-1.415878625,-0.94503309,-0.867401072,0.122181865,-1.14225792,0.974950731,-0.599440997,0.610719073,-0.283872893,6.20%,20.00%,-0.953888285,-0.914631013,-0.725637262,-0.740076912,0.973346888,-1.16015322,-0.287102417,-0.297033071,-0.410435943,NA,0.358359499
7141,7141,1965 _ 1013621,-0.390591383,-0.540404938,-0.073567959,-0.628268635,-0.796360049,-0.559949975,0.170360004,1.21468717,-0.10975899,0.314038642,-0.715914166,0.184711235,-1.081499806,9.80%,14.50%,-0.213513982,-0.531083775,-0.94112696,-0.64366791,-0.742529905,-0.817557371,0.04622329,-0.785923083,-0.410435943,NA,-0.605602421
7142,7142,1991 _ 1009852,-1.13628591,1.345234694,-0.185650813,-1.084721673,-0.737973528,-1.021684499,-1.090914935,-0.823537699,0.967694867,0.331664745,-0.336866786,0.629103536,0.042429026,5.40%,8.60%,-0.316343747,-0.695461163,-1.062339914,-1.286394589,-0.095029228,-1.117328739,-0.715664039,-0.419255574,-0.807895773,-1.395289729,-1.002998561
7143,7143,2018 _ 15149,0.481730517,-0.837802692,-0.697548759,0.556764717,-0.776354562,-0.783201138,-0.646497391,-0.864558825,-1.885564559,-0.801045409,-0.880346877,0.950903056,-1.26277865,6.90%,24.10%,-0.99502019,-1.29817825,-0.281189761,0.224013106,-0.4511546,-0.432137041,-1.477551369,-1.152590592,-0.728403807,-1.854643234,-0.719891634
7144,7144,2011 _ 9328,1.11486738,-0.345767627,-1.023288324,-0.359645532,0.340329252,-1.515170704,0.02500043,-0.876839235,-3.004374243,2.049296814,1.891587799,-0.910789381,-1.226522881,9.30%,30.10%,-0.953888285,-0.695461163,-0.981531278,-0.627599743,1.426597362,-0.38931256,-0.334720375,1.352970721,-0.847641756,-1.190046673,-0.394538488
7145,7145,2012 _ 3336,-1.150355618,-0.123594684,-0.50352656,-0.52273075,-0.890576872,-0.487812234,0.461983189,-0.823101421,0.466426249,1.018833153,-0.517330047,0.355008661,-0.900220962,10.80%,11.30%,0.362332697,-0.42149885,-1.021935596,-0.820417747,-1.001530176,-1.074504258,-0.001394668,-1.152590592,-0.529673892,0.021864703,0.033798931
7146,7146,1966 _ 1005616,-0.334312551,1.484302826,-0.391162584,-0.736227547,-0.101560249,-0.95996687,-1.44266789,-0.641417968,1.573512627,-0.915106186,-0.635404725,0.191558554,0.259963638,4.20%,5.40%,-0.007854454,-0.85983855,-0.76604158,-1.029303918,-0.386404533,-0.77473289,-0.858517914,-0.847034334,-0.966879706,NA,0.5505569
7147,7147,1958 _ 1002676,-1.220704158,0.068118655,-0.79988382,-0.738383243,-1.580982347,0.020612593,0.044944208,-0.361879119,1.73955293,-0.157684406,-0.788711561,-0.204339455,-0.936476731,9.30%,4.50%,2.706851321,-0.394102619,-1.2508934,-1.077508419,-1.649030853,-1.202977701,-0.906135872,-1.580369353,-0.966879706,NA,0.312728764
7148,7148,2015 _ 2154,-1.389540655,-2.089814459,1.116904943,1.022850235,-0.907426365,0.920789661,-1.092782169,-0.580436199,-2.510787798,-0.218729667,-0.880346877,1.174148794,-1.734103643,5.40%,27.40%,-1.180113766,-1.900895337,0.082449103,0.866739785,-0.87203004,-1.16015322,-1.477551369,-1.580369353,-0.728403807,-0.70625947,-0.975265321
